stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
40.949982,0,818,-73.891885,,,,,N BROADWAY @ HUDSON TERR,0,818,
40.952523,0,819,-73.890577,,,,,N BROADWAY @ SHONNARD PL,0,819,
40.909369,0,1255,-73.794427,,,,,UNION AVE @ 2ND ST,0,1255,
40.937216,0,811,-73.897141,,,,,N BROADWAY OPP YONKERS ARMORY,0,811,
40.939085,0,812,-73.895906,,,,,N BROADWAY @ ASHBURTON AVE,0,812,
40.93987,0,813,-73.89549,,,,,N BROADWAY @ ASHBURTON AVE,0,813,
40.942473,0,814,-73.894587,,,,,N BROADWAY @ LAMARTINE AVE,0,814,
40.945009,0,815,-73.894045,,,,,N BROADWAY @ PINE ST,0,815,
40.94675,0,816,-73.893333,,,,,N BROADWAY @ GLENWOOD AVE,0,816,
40.948585,0,817,-73.892548,,,,,N BROADWAY @ LAKE AVE,0,817,
40.98302,0,2859,-73.765132,,,,,MAMARONECK RD @ CARTHAGE RD,0,2859,
41.015195,0,3207,-73.719783,,,,,W RED OAK LA @ KRASDALE,0,3207,
41.015704,0,3206,-73.721508,,,,55 W RED OAK LA & WESTCHESTER AVE,55 W RED OAK LA,0,3206,
40.954659,0,2850,-73.889641,,,,,N BROADWAY @ HOLLS TERR,0,2850,
40.995742,0,2853,-73.765224,,,,,SECOR RD @ CORELL ST,0,2853,
40.95514,0,1523,-73.803678,,,,,MILL RD @ FORBES BLVD,0,1523,
40.993843,0,2854,-73.765281,,,,,SECOR RD @ WILDWOOD RD,0,2854,
40.987645,0,2857,-73.767556,,,,,MAMARONECK RD @ GRAHAM RD,0,2857,
40.909686,0,1490,-73.780139,,,,,MAIN ST @ NORTH AVE,0,1490,
41.016545,0,1397,-73.796966,,,,,E HARTSDALE AVE @ COLUMBIA AVE,0,1397,
40.913966,0,1492,-73.784061,,,,,NORTH AVE @ GARDEN ST,0,1492,
40.99348,0,1620,-73.821532,,,,,ARDSLEY RD @ CENTRAL PARK AVE,0,1620,
40.916483,0,1494,-73.785027,,,,NORTH AVE & GRAND BOULEVARD,NORTH AVE @ THE BOULEVARD,0,1494,
40.917799,0,1495,-73.785819,,,,,NORTH AVE @ MANOR PL,0,1495,
40.919314,0,1496,-73.786581,,,,,NORTH AVE @ WINTHROP AVE,0,1496,
40.920616,0,1497,-73.787072,,,,,NORTH AVE @ HAMILTON AVE,0,1497,
40.921603,0,1498,-73.787849,,,,,NORTH AVE @ 5TH AVE,0,1498,
40.923669,0,1499,-73.787494,,,,,NORTH AVE @ BROOKSIDE PL,0,1499,
41.225986,0,3339,-73.713544,,,,,N BEDFORD RD @ GREEN LA,0,3339,
41.163238,0,3338,-73.860929,,,,,CROTON AVE @ S HIGHLAND AVE,0,3338,
41.041994,0,1395,-73.791018,,,,,HILLSIDE AVE @ TARRYTOWN RD,0,1395,
41.008599,0,1626,-73.841132,,,,,ASHFORD AVE @ WESTERN DR,0,1626,
40.980349,0,1701,-73.683674,,,,,CROSS ST @ BOSTON POST RD,0,1701,
41.043582,0,1394,-73.790742,,,,,HILLSIDE AVE @ FLORENCE AVE,0,1394,
41.005197,0,1625,-73.836802,,,,,ASHFORD AVE @ CROSS RD,0,1625,
41.046945,0,1393,-73.790256,,,,,HILLSIDE AVE @ OLD TARRYTOWN RD,0,1393,
41.121967,0,3200,-73.708783,,,,,80 BUSINESS PARK DR,0,3200,
40.924226,0,4572,-73.770349,,,,,PALMER AVE @ HARDING DR,0,4572,
41.02039,0,424,-73.775832,,,,,W POST RD @ SOUNDVIEW AVE,0,424,
40.922236,0,4573,-73.771804,,,,,PALMER AVE @ SUN HAVEN DR,0,4573,
41.025213,0,427,-73.77126,,,,,W POST RD @ S LEXINGTON AVE,0,427,
41.053598,0,1390,-73.788896,,,,,HILLSIDE AVE @ NORTH RD,0,1390,
41.315868,0,1128,-73.899553,,,,,OREGON RD @ DURRIN AVE,0,1128,
41.313304,0,1129,-73.90289,,,,,OREGON RD @ GALLOWS HILL RD,0,1129,
41.322204,0,1120,-73.859995,,,,LEXINGTON AVE & E MAIN ST,LEXINGTON AVE @ NW NURSING CENTER,0,1120,
41.318418,0,1121,-73.8594,,,,,LEXINGTON AVE @ E MAIN ST,0,1121,
41.308975,0,1122,-73.877569,,,,,WESTBROOK DR @ CYNTHIA RD,0,1122,
41.313324,0,1123,-73.879271,,,,,WESTBROOK DR @ FAWN RIDGE DR,0,1123,
41.314339,0,1124,-73.881699,,,,,WESTBROOK DR @ LAUREL DR,0,1124,
41.320402,0,1125,-73.881572,,,,,WESTBROOK DR @ CORTLANDT COMM CTR,0,1125,
41.323974,0,1126,-73.882694,,,,,WESTBROOK DR @ RED MILL RD,0,1126,
41.319887,0,1127,-73.889862,,,,,OREGON RD @ ABERDEEN RD,0,1127,
40.98864,0,3029,-73.808252,,,,,SCARSDALE AVE @ POPHAM RD,0,3029,
40.986077,0,3028,-73.808905,,,,,SCARSDALE AVE @ WRIGHT PL,0,3028,
40.984364,0,3027,-73.809493,,,,,SCARSDALE AVE @ LEE AVE,0,3027,
40.912598,0,2982,-73.837146,,,,GRAMATAN AVE & E PROSPECT AVE,GRAMATAN AVE @  E. PROSPECT AVE,0,2982,
40.981221,0,3025,-73.810783,,,,,SCARSDALE AVE @ LAKEVIEW AVE,0,3025,
41.024494,0,2987,-73.843175,,,,SAW MILL RIVER RD & SECOR RD,SAW MILL RD @ ARDSLEY PROF OFF PK,0,2987,
41.005083,0,3022,-73.678505,,,,,WESTCHESTER AVE @ MONROE PL,0,3022,
40.976485,0,524,-73.71406,,,,,HARRISON AVE @ CRYSTAL ST,0,524,
40.972025,0,525,-73.713436,,,,,HARRISON AVE @ WEBSTER AVE,0,525,
40.969032,0,526,-73.712868,,,,,HARRISON AVE @ HALSTEAD AVE,0,526,
40.954192,0,1018,-73.87302,,,,SAW MILL RIVER RD & OLD NEPPERHAN AVE,SAW MILL RIVER RD @ OLD NEPPERHAN,0,1018,
40.991262,0,521,-73.711867,,,,,NORTH ST @ MUCHMORE RD,0,521,
40.987295,0,522,-73.709881,,,,,NORTH ST @ COOPER PL,0,522,
40.979266,0,523,-73.713273,,,,,HARRISON AVE @ UNION AVE,0,523,
40.94639,0,1015,-73.877407,,,,,SAW MILL RIVER RD @ PALMER RD,0,1015,
40.94736,0,1016,-73.876616,,,,,SAW MILL RIVER RD @ LOCKWOOD AVE,0,1016,
40.952905,0,1017,-73.874521,,,,,SAW MILL RIVER RD @ FERNDALE ST,0,1017,
40.938225,0,1010,-73.8841,,,,,WALNUT ST @ TRINITY PLZ,0,1010,
40.971916,0,529,-73.713275,,,,,HARRISON AVE @ COAKLEY AVE,0,529,
40.94247,0,1012,-73.880801,,,,,SAW MILL RIVER RD @ HOMESITE PKWY,0,1012,
40.944876,0,1013,-73.880163,,,,,SAW MILL RIVER RD @ LAKE AVE,0,1013,
40.940695,0,1234,-73.834515,,,,KRAFT AVE & PONDFIELD RD,BRONXVILLE RAILROAD STATION EAST,0,1234,
40.936044,0,1235,-73.831978,,,,,MIDLAND AVE @ PALUMBO PL,0,1235,
40.935276,0,1236,-73.815056,,,,,NEW ROCHELLE RD @ NORTH WAY,0,1236,
40.932546,0,1237,-73.813325,,,,,NEW ROCHELLE RD @ SOUTH EAST WAY,0,1237,
40.942425,0,1231,-73.847248,,,,,PALMER RD @ MET LIFE RECORD HALL,0,1231,
40.94091,0,1233,-73.841099,,,,,PALMER RD @ KIMBALL AVE,0,1233,
41.000074,0,4196,-73.817862,,,,,FORT HILL RD @ CLARENDON RD,0,4196,
40.999213,0,4194,-73.822912,,,,,LONGVIEW DR @ DELHI RD,0,4194,
40.998536,0,4195,-73.820528,,,,,LONGVIEW DR @ FORT HILL RD,0,4195,
40.931437,0,1238,-73.812447,,,,,NEW ROCHELLE RD @ PASADENA RD,0,1238,
40.929198,0,1239,-73.810975,,,,,NEW ROCHELLE RD @ CALIFORNIA RD,0,1239,
40.968434,0,4190,-73.776257,,,,,PINEBROOK BLVD @ AMHERST DR,0,4190,
40.96326,0,4191,-73.78121,,,,,PINEBROOK BLVD @ VAN ETTEN BLVD,0,4191,
41.241869,0,4358,-73.68283,,,,,BABBITT RD @ HARRIS RD,0,4358,
41.251931,0,4359,-73.683584,,,,,BEDFORD RD @ CONGDON LA,0,4359,
41.038682,0,4354,-73.836374,,,,,1880 SAW MILL RIVER RD,0,4354,
40.903147,0,4355,-73.859572,,,,,BRONX RIVER RD @ SCOTT AVE,0,4355,
40.910578,0,4356,-73.853957,,,,,BRONX RIVER RD @ RAYBROOK RD,0,4356,
40.903219,0,4357,-73.859811,,,,,BRONX RIVER RD @ SCOTT AVE,0,4357,
41.126931,0,4351,-73.8033,,,,,BEDFORD RD @ PACE U GATE 3,0,4351,
41.193101,0,4352,-73.881976,,,,,CROTON POINT AVE @ ROUTE 9 BRIDGE,0,4352,
41.02315,0,438,-73.794223,,,,,CENTRAL PARK AVE @ LAUREL ST,0,438,
41.021547,0,439,-73.795848,,,,,CENTRAL PARK AVE @ LAKEVIEW AVE,0,439,
41.027894,0,436,-73.79092,,,,,CENTRAL PARK AVE @ DALEWOOD DR,0,436,
41.024728,0,437,-73.792672,,,,CENTRAL PARK AVE & N WASHINGTON AVE,CENTRAL PARK AV @ N WASHINGTON AV,0,437,
41.030066,0,434,-73.78905,,,,CENTRAL AVE & CROSS ST,CENTRAL AV @ DALEWOOD SHOPPING CTR,0,434,
41.029477,0,435,-73.78957,,,,,CENTRAL AVE @ BATTLE AVE,0,435,
41.035792,0,432,-73.781011,,,,,CENTRAL AVE @ HARDING AVE,0,432,
41.031541,0,433,-73.787578,,,,,CENTRAL AVE @ CROSS ST,0,433,
41.031148,0,431,-73.767999,,,,,MARTINE AVE @ COURT ST,0,431,
41.047125,0,558,-73.769785,,,,,N BROADWAY @ ARCHER AVE,0,558,
41.038727,0,555,-73.766273,,,,,N BROADWAY @ PARK AVE,0,555,
41.036412,0,554,-73.764404,,,,,N BROADWAY @ LAKE ST,0,554,
40.904961,0,1162,-73.86349,,,,,WOODLAWN AVE @ SCOTT AVE,0,1162,
40.890104,0,39,-73.897752,,,,US-9 & W 242ND ST,BROADWAY @ W 242ND ST,0,39,
40.97708,0,4174,-73.742959,,,,,MAMARONECK AVE @ 500 MAMARONECK AVE,0,4174,
40.988248,0,4175,-73.803274,,,,,POPHAM RD @ SCHOOL LA,0,4175,
41.048738,0,4176,-73.802707,,,,,KNOLLWOOD RD @ WOODSIDE AVE,0,4176,
41.048582,0,4177,-73.803071,,,,,KNOLLWOOD RD @ WOODSIDE AVE,0,4177,
41.19304,0,4171,-73.727012,,,,,E MAIN ST @ BOLTIS ST,0,4171,
41.147501,0,4172,-73.777162,,,,,BEDFORD RD @ BRENTWOOD RD,0,4172,
40.902288,0,4173,-73.811182,,,,,COLONIAL AVE @ CORLIES AVE,0,4173,
41.042143,0,4178,-73.813125,,,,,CANTERBURY RD @ SHIRLEY LA,0,4178,
40.933212,0,995,-73.900117,,,,,RIVERDALE AVE @ HUDSON ST,0,995,
41.025558,0,2948,-73.711322,,,,,PURCHASE ST @ MANHATTANVILLE RD,0,2948,
40.923583,0,997,-73.901083,,,,,RIVERDALE AVE @ LUDLOW ST,0,997,
40.931035,0,996,-73.900586,,,,,RIVERDALE AVE @ PROSPECT ST,0,996,
41.065059,0,238,-73.787377,,,,COMMUNITY COLLEGE MAIN RD,WESTCHESTER COMM COLLEGE LOT 9,0,238,
41.068049,0,239,-73.786579,,,,COMMUNITY COLLEGE MAIN RD,WESTCHESTER COMM COLLEGE LOT 11,0,239,
41.0692,0,234,-73.8158,,,,,SAW MILL RIVER RD @ EXECUTIVE BLVD,0,234,
41.074833,0,235,-73.804383,,,,,GRASSLANDS RD @ TAYLOR RD,0,235,
41.066035,0,236,-73.792291,,,,COMMUNITY COLLEGE WEST RD,WESTCHESTER COMM COLLEGE LOT 4,0,236,
41.064961,0,237,-73.790531,,,,COMMUNITY COLLEGE MAIN RD & COMMUNITY COLLEGE WEST RD,WESTCHESTER COMM  COLLEGE LOT 7,0,237,
41.06184,0,231,-73.814743,,,,,SAW MILL RIVER RD @ PAYNE ST,0,231,
41.063937,0,232,-73.813937,,,,,SAW MILL RIVER RD @ BEAVER HILL RD,0,232,
41.065446,0,233,-73.814447,,,,SAW MILL RIVER RD & HUNTER LA,SAW MILL RIVER RD @ MULTIPLEX,0,233,
40.960952,0,5148,-73.857408,,,,5148 RIDGE HILL RD,RIDGE HILL BLVD @ MARKET ST GARAGE,0,5148,
40.88798,0,2228,-73.831228,,,,,DYRE AVE @ LIGHT ST,0,2228,
40.887832,0,2229,-73.831303,,,,,LIGHT ST @ DYRE AVE,0,2229,
40.88415,0,2226,-73.833515,,,,,BOSTON RD @ BIVONIA ST,0,2226,
40.884858,0,2227,-73.831291,,,,,DYRE AVE @ BOSTON RD,0,2227,
40.924116,0,992,-73.900631,,,,,RIVERDALE AVE @ LUDLOW ST,0,992,
41.063922,0,147,-73.847458,,,,,WHITE PLAINS RD @ CARROLLWOOD CT,0,147,
41.061263,0,144,-73.833835,,,,,WHITE PLAINS RD @ DUNNINGS DR,0,144,
41.063464,0,145,-73.839488,,,,,555 WHITE PLAINS RD,0,145,
41.055715,0,142,-73.821355,,,,,W MAIN ST @ SAW MILL RIVER PKWY,0,142,
41.058998,0,143,-73.827803,,,,,W MAIN ST @ TAXTER RD,0,143,
40.892054,0,140,-73.897164,,,,BROADWAY & W 246TH ST,BROADWAY @ VAN CORTLANDT MANOR,0,140,
40.889514,0,141,-73.898408,,,,US-9 & MANHATTAN COLLEGE PKY,BROADWAY @ MANHATTAN COLLEGE  PKWY,0,141,
40.918779,0,5142,-73.776591,,,,,PALMER AVE @ JOYCE RD,0,5142,
41.064267,0,149,-73.854531,,,,,WHITE PLAINS RD @ MEADOW ST,0,149,
40.905686,0,1430,-73.827709,,,,,S FULTON AVE @ E 4TH ST,0,1430,
41.230121,0,2082,-73.908723,,,,,ALBANY POST RD @ FURNACE DOCK RD,0,2082,
41.22805,0,2083,-73.909166,,,,,ALBANY POST RD @ BALTIC PL,0,2083,
41.235575,0,2080,-73.916636,,,,,ALBANY POST RD @ SPRINGVALE RD,0,2080,
41.232692,0,2081,-73.913453,,,,,ALBANY POST RD @ MAIDEN LA,0,2081,
41.2107,0,2086,-73.8965,,,,,N RIVERSIDE AVE @ WOLF RD,0,2086,
41.207777,0,2087,-73.893854,,,,,N RIVERSIDE AVE @ HIGH ST,0,2087,
41.222487,0,2084,-73.910957,,,,,N RIVERSIDE AVE @ WARREN RD,0,2084,
41.215479,0,2085,-73.90636,,,,N RIVERSIDE AVE,N RIVERSIDE AV @ SKYVIEW HAVEN,0,2085,
40.981621,0,3342,-73.812129,,,,,GARTH RD @ BUCKINGHAM PL,0,3342,
40.928543,0,123,-73.896425,,,,,S BROADWAY @ VARK ST,0,123,
40.983644,0,3343,-73.811574,,,,,194 GARTH RD,0,3343,
41.035132,0,2532,-73.8224,,,,DOBBS FERRY RD & WESTCHESTER VIEW LA,DOBBS FERRY RD @ FRANKS NURSERY,0,2532,
41.009544,0,2530,-73.849919,,,,,SAW MILL RIVER RD @ FULLER AVE,0,2530,
41.034987,0,2531,-73.822578,,,,DOBBS FERRY RD & WESTCHESTER VIEW LA,DOBBS FERRY RD @ FRANKS NURSERY,0,2531,
40.936795,0,2534,-73.885329,,,,,WALNUT ST @ PORACH ST,0,2534,
40.914273,0,2535,-73.837222,,,,,GRAMATAN AVE @ W SIDNEY AVE,0,2535,
41.093259,0,2710,-73.816887,,,,SAW MILL RIVER RD & SAW MILL RIVER PKWY,SAW MILL RIVER RD @ EXECUTIVE DINER,0,2710,
41.009553,0,2711,-73.698083,,,,,2900 WESTCHESTER AVE,0,2711,
40.925709,0,2716,-73.900536,,,,,RIVERDALE AVE @ DOWNING ST,0,2716,
40.928374,0,2717,-73.900561,,,,,RIVERDALE AVE @ HERRIOT ST,0,2717,
41.158877,0,2714,-73.86103,,,,,N HIGHLAND AVE @ WALLER AVE,0,2714,
40.933256,0,3346,-73.870383,,,,,MIDLAND AVE @ COOK AVE,0,3346,
40.929457,0,2718,-73.900396,,,,,RIVERDALE AVE @ VARK ST,0,2718,
40.933107,0,2719,-73.889392,,,,,ELM ST @ OAK ST,0,2719,
41.123632,0,3347,-73.780054,,,,,KENSICO RD @ COMMERCE ST,0,3347,
40.985,0,3344,-73.810683,,,,,142 GARTH RD,0,3344,
41.043905,0,5072,-73.830051,,,,,2100 SAW MILL RIVER RD,0,5072,
41.043987,0,5071,-73.830023,,,,,2101 SAW MILL RIVER RD,0,5071,
41.246474,0,1832,-73.78887,,,,SAW MILL RIVER RD & LOCKE LA,ROUTE 118 @ TURKEY MT PARK,0,1832,
41.260078,0,1830,-73.784852,,,,SAW MILL RIVER RD & OLD COUNTRY WAY,ROUTE 118 @ OLD COUNTRY WAY,0,1830,
41.253844,0,1831,-73.788416,,,,SAW MILL RIVER RD & REVERE DR,ROUTE 118 @ REVERE DR,0,1831,
41.207602,0,1837,-73.728976,,,,,S MOGER AVE @ KIRBY PLZ,0,1837,
41.233283,0,1834,-73.78255,,,,SAW MILL RIVER RD & BIRDSALL DR,ROUTE 118 @ BIRDSALL DR,0,1834,
41.204345,0,1838,-73.727629,,,,,GREEN ST @ E MAIN ST,0,1838,
41.201575,0,1839,-73.725956,,,,,E MAIN ST @ GREGORY AVE,0,1839,
40.978815,0,2406,-73.79325,,,,,GRAND BLVD @ JOHNSON RD,0,2406,
41.300945,0,2155,-73.883113,,,,,E MAIN ST @ LOCUST AVE,0,2155,
40.912182,0,4983,-73.784236,,,,STATION PLAZA & NORTH AVE,NEW ROCHELLE TRANSIT CENTER LANE D,0,4983,
40.91229,0,4982,-73.784151,,,,STATION PLAZA & NORTH AVE,NEW ROCHELLE TRANSIT CENTER LANE C,0,4982,
41.290702,0,2150,-73.848395,,,,,3975 CROMPOND RD,0,2150,
41.293495,0,2151,-73.85475,,,,,LEXINGTON AVE @ CROMPOND RD,0,2151,
41.30031,0,2152,-73.856051,,,,,LEXINGTON AVE @ MORRIS LA,0,2152,
41.304738,0,2153,-73.856972,,,,,LEXINGTON AVE @ AMAZON RD,0,2153,
40.913993,0,933,-73.786987,,,,MEMORIAL HWY & LOCKWOOD AVE,MEMORIAL HIGHWAY @ LOCKWOOD AVE,0,933,
40.913022,0,932,-73.786353,,,,MEMORIAL HWY & BURLING LA,MEMORIAL HIGHWAY @ BURLING LA,0,932,
40.911211,0,930,-73.782784,,,,HUGUENOT ST & NORTH AVE,HUGUENOT ST @ BRIDGE ST,0,930,
40.914866,0,937,-73.802833,,,,,LINCOLN AVE @ YOUNG AVE,0,937,
40.916266,0,936,-73.79555,,,,,LINCOLN AVE @ WEBSTER AVE,0,936,
40.916856,0,935,-73.791576,,,,,LINCOLN AVE @ DEWITT PL,0,935,
40.917386,0,934,-73.788814,,,,,LINCOLN AVE @ MEMORIAL HWY,0,934,
41.167401,0,1991,-73.844873,,,,,CROTON AVE @ CAMPWOODS RD,0,1991,
40.981613,0,1630,-73.782509,,,,,BARAUD RD @ COUNTRY RIDGE RD,0,1630,
40.982547,0,2673,-73.865442,,,,,SAW MILL RIVER RD @ FARRAGUT AVE,0,2673,
41.055393,0,3249,-73.798025,,,,,KNOLLWOOD RD @ N MANOR DR,0,3249,
41.062115,0,3248,-73.838351,,,,,580 WHITE PLAINS RD,0,3248,
41.061113,0,3247,-73.83993,,,,,560 WHITE PLAINS RD,0,3247,
41.061291,0,3246,-73.841127,,,,520 WHITE PLAINS RD,540 WHITE PLAINS RD,0,3246,
41.168321,0,1990,-73.838569,,,,,CROTON AVE @ BELLE AVE,0,1990,
40.978077,0,825,-73.880229,,,,N BROADWAY & TOMPKINS AVE,N BROADWAY @ YONKERS CITY LINE,0,825,
40.972022,0,824,-73.883382,,,,N BROADWAY & EXECUTIVE BLVD,N BROADWAY @ BOYCE THOMPSON CENTER,0,824,
40.984438,0,827,-73.879521,,,,,N BROADWAY @ WARREN ST,0,827,
40.981596,0,826,-73.879692,,,,,N BROADWAY @ TOMPKINS AVE,0,826,
40.965304,0,821,-73.885313,,,,900 N BROADWAY & GATEWAY RD,N BROADWAY @ GATEWAY RD,0,821,
40.960851,0,820,-73.886244,,,,,N BROADWAY @ ROBERTS AVE,0,820,
40.970483,0,823,-73.884116,,,,,N BROADWAY @ ODELL AVE,0,823,
40.968083,0,822,-73.884883,,,,N BROADWAY & ODELL TERR,N BROADWAY @ SAINT JOHN HOSPITAL,0,822,
41.29276,0,4259,-73.898361,,,,,CROMPOND RD @ WOODS BROOKE DR,0,4259,
40.972045,0,1536,-73.779422,,,,,WAVERLY RD @ STRATTON RD,0,1536,
40.908228,0,1483,-73.775938,,,,,FRANKLIN AVE @ SOUNDVIEW ST,0,1483,
40.905475,0,1482,-73.774054,,,,,PELHAM RD @ HUDSON PARK DR,0,1482,
40.903988,0,1481,-73.775224,,,,,PELHAM RD @ NORTH AVE,0,1481,
41.050753,0,619,-73.77061,,,,,N BROADWAY @ GLENN ST,0,619,
40.912059,0,1487,-73.77846,,,,,HARRISON ST @ FOUNTAIN PL,0,1487,
40.91093,0,1486,-73.778181,,,,,MAIN ST @ FRANKLIN AVE,0,1486,
40.910752,0,1485,-73.778329,,,,,FRANKLIN AVE @ MAIN ST,0,1485,
40.909257,0,1484,-73.776919,,,,,FRANKLIN AVE @ BAYVIEW AVE,0,1484,
40.972925,0,3307,-73.862403,,,,STEW LEONARD DR & SPRAIN RD,STEW LEONARD DR @ COSTCO,0,3307,
40.930742,0,3304,-73.884862,,,,,ELM ST @ ALDER ST,0,3304,
40.913175,0,1488,-73.779729,,,,,HUGUENOT ST @ HARRISON ST,0,1488,
40.912441,0,3303,-73.832742,,,,ELM AVE & SANDFORD BLVD E,ELM AVE @ PORTUGAL PL,0,3303,
40.974349,0,3300,-73.864847,,,,STEW LEONARD DR & SPRAIN RD,STEW LEONARD DR @ STEW LEONARD'S,0,3300,
40.920383,0,797,-73.865489,,,,CENTRAL PARK AVE & UNNAMED ST,CENTRAL PARK AVE @ CLARK ST,0,797,
40.97982,0,2411,-73.796392,,,,,GRAND BLVD @ NELSON RD,0,2411,
40.9121,0,795,-73.874833,,,,,CENTRAL PARK AVE @ HALL PL,0,795,
40.911268,0,794,-73.87571,,,,142 CENTRAL PARK AVE & HUNTINGTON DR,CENTRAL PARK AVE @ HUNTINGTON DR,0,794,
40.908943,0,793,-73.877254,,,,,CENTRAL PARK AVE @ MCLEAN AVE,0,793,
40.90895,0,792,-73.877962,,,,,CENTRAL PARK AVE @ MCLEAN AVE,0,792,
40.968016,0,1715,-73.679538,,,,FOREST AVE & CENTRE ST,FOREST AVE @ HORTON ST,0,1715,
40.912533,0,790,-73.875333,,,,,CENTRAL PARK AVE @ HALL PL,0,790,
40.977917,0,1719,-73.679356,,,,,MIDLAND AVE @ GOLDWIN ST,0,1719,
40.977466,0,2413,-73.787596,,,,,WILMOT RD @ WILMOT CIR,0,2413,
40.922383,0,799,-73.86095,,,,,CENTRAL PARK AVE @ KETTELL AVE,0,799,
40.921533,0,798,-73.862333,,,,,CENTRAL PARK AVE @ YONKERS AVE,0,798,
40.920726,0,1270,-73.79668,,,,,WEBSTER AVE @ COLIGNI AVE,0,1270,
41.278074,0,2144,-73.785242,,,,,CROMPOND RD @ HAMBLYN RD,0,2144,
40.922533,0,1271,-73.796935,,,,,WEBSTER AVE @ MAYFLOWER AVE,0,1271,
41.095533,0,610,-73.778383,,,,,COLUMBUS AVE @ TOWN HALL PLAZA,0,610,
40.902687,0,1139,-73.864166,,,,,MCLEAN AVE @ WOODLAWN AVE,0,1139,
40.926227,0,1273,-73.798214,,,,,EASTCHESTER RD @ SHELDON AVE,0,1273,
41.302004,0,1133,-73.915771,,,,,N DIVISION ST @ PARKWAY PL,0,1133,
41.306423,0,1132,-73.912688,,,,OREGON RD & N DIVISION ST,OREGON RD @ HAMPTON OAKS SC,0,1132,
41.309326,0,1131,-73.910743,,,,,OREGON RD @ GILBERT ST,0,1131,
41.311956,0,1130,-73.904901,,,,,OREGON RD @ PUMPHOUSE RD,0,1130,
40.898587,0,1137,-73.854478,,,,,NEREID AVE @ WHITE PLAINS RD,0,1137,
41.290812,0,1136,-73.92213,,,,,NELSON AVE @ MAIN ST,0,1136,
41.294829,0,1134,-73.91884,,,,,N DIVISION ST @ ORCHARD ST,0,1134,
40.914131,0,920,-73.787394,,,,MEMORIAL HWY & LOCKWOOD AVE,MEMORIAL HIGHWAY @ LOCKWOOD AVE,0,920,
41.080323,0,614,-73.776877,,,,,COLUMBUS AVE @ CAMBRIDGE ST,0,614,
40.965739,0,2418,-73.717657,,,,,HALSTEAD AVE @ OAK ST,0,2418,
41.074781,0,615,-73.775116,,,,,COLUMBUS AVE @ LEGION DR,0,615,
41.28006,0,2062,-73.926545,,,,,WASHINGTON ST @ FRANKLIN ST,0,2062,
41.250512,0,3018,-73.942864,,,,,KINGS FERRY RD @ BANNON AVE,0,3018,
41.250354,0,3019,-73.943151,,,,,KINGS FERRY RD @ BANNON AVE,0,3019,
41.018904,0,3012,-73.708071,,,,PURCHASE ST & MEADOW LA,PURCHASE ST @ MEADOW LN,0,3012,
40.962968,0,3013,-73.885284,,,,,N BROADWAY @ RICHMOND CHILDREN CTR,0,3013,
41.044029,0,224,-73.825546,,,,,SAW MILL RIVER RD @ SUBURBAN PL,0,224,
41.037916,0,3011,-73.70374,,,,,ANDERSON HILL RD @ NEW ST,0,3011,
40.9323,0,3016,-73.83275,,,,,GRAMATAN AVE @ EDGEWOOD AVE,0,3016,
40.932124,0,3017,-73.833005,,,,,GRAMATAN AVE @ EDGEWOOD AVE,0,3017,
41.169928,0,3015,-73.864309,,,,,N HIGHLAND AVE @ SNOWDEN AVE,0,3015,
40.997582,0,519,-73.722699,,,,,NORTH ST @ RYE RIDGE RD,0,519,
41.00278,0,518,-73.728467,,,,,NORTH ST @ ROSEDALE AVE,0,518,
40.908278,0,926,-73.782316,,,,,MAIN ST @ DIVISION ST,0,926,
40.936986,0,1009,-73.885002,,,,,WALNUT ST @ PORACH ST,0,1009,
40.935716,0,1008,-73.885916,,,,,WALNUT ST @ YONKERS AVE,0,1008,
40.933896,0,1007,-73.886813,,,,,WALNUT ST @ WEBSTER AVE,0,1007,
40.932586,0,1006,-73.887647,,,,,ELM ST @ WALNUT ST,0,1006,
40.932974,0,1005,-73.88895,,,,,ELM ST @ VICTOR ST,0,1005,
40.933856,0,1004,-73.891737,,,,,ELM ST @ LINDEN ST,0,1004,
41.022119,0,515,-73.741041,,,,,NORTH ST @ BRYANT AVE,0,515,
40.913079,0,1002,-73.902554,,,,,RIVERDALE AVE @ ELLSWORTH AVE,0,1002,
40.915535,0,1001,-73.902112,,,,491 RIVERDALE AVE & VALENTINE LA,RIVERDALE AVE @ VALENTINE LA,0,1001,
40.91751,0,1000,-73.901738,,,,,RIVERDALE AVE @ BELVEDERE DR,0,1000,
41.012006,0,4189,-73.695651,,,,,2700 WESTCHESTER AVE,0,4189,
41.042948,0,622,-73.768693,,,,,N BROADWAY @ GRANT AVE,0,622,
40.944227,0,1225,-73.86021,,,,,PALMER RD @ MILE SQUARE RD,0,1225,
41.048315,0,620,-73.770191,,,,N BROADWAY & MCBRIDE AVE,N BROADWAY @ WHITE PLAINS CEMETERY,0,620,
40.94455,0,1223,-73.867708,,,,,FORTFIELD AVE @ BRIGGS AVE,0,1223,
40.94517,0,1222,-73.868644,,,,,STONE AVE @ FORTFIELD AVE,0,1222,
41.038395,0,625,-73.766335,,,,,N BROADWAY @ PARK AVE,0,625,
