timetable_id,stop_id,stop_sequence,stop_name,connected_routes
3624,2448770,5,Marriott Springhill Suites,37/Beacon Street
3714,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3714,2448855,2,NECC Haverhill Campus,51/Haverhill-Amesbury
3714,2448758,3,Merri Village,51/Haverhill-Amesbury
3714,3672636,4,Main St & Route 110,51/Haverhill-Amesbury
3714,2448780,5,Nicholas J. Costello Transportation Center,"51/Haverhill-Amesbury, 54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3715,2448780,1,Nicholas J. Costello Transportation Center,"51/Haverhill-Amesbury, 54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3715,3673333,2,Route 110 & Main St,51/Haverhill-Amesbury
3715,2448758,3,Merri Village,51/Haverhill-Amesbury
3715,2448855,4,NECC Haverhill Campus,51/Haverhill-Amesbury
3715,2448845,5,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3716,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3716,2448855,2,NECC Haverhill Campus,51/Haverhill-Amesbury
3716,2448758,3,Merri Village,51/Haverhill-Amesbury
3716,3672636,4,Main St & Route 110,51/Haverhill-Amesbury
3716,2448780,5,Nicholas J. Costello Transportation Center,"51/Haverhill-Amesbury, 54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3717,2448780,1,Nicholas J. Costello Transportation Center,"51/Haverhill-Amesbury, 54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3717,3673333,2,Route 110 & Main St,51/Haverhill-Amesbury
3717,2448758,3,Merri Village,51/Haverhill-Amesbury
3717,2448855,4,NECC Haverhill Campus,51/Haverhill-Amesbury
3717,2448845,5,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3720,2448780,1,Nicholas J. Costello Transportation Center,"51/Haverhill-Amesbury, 54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3720,2586285,2,Carriagetown Marketplace - Stop & Shop,54/Amesbury-Newburyport-Salisbury
3720,2448736,3,Port Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3720,2448833,4,Market Basket Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3720,2448720,5,Anna Jacques Hospital,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3720,2448754,6,Newburyport MBTA Station,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury"
3720,2448916,7,Heritage House,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3720,2559164,8,MVRTA Parking Garage - Newburyport,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3720,2448862,9,State Street,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3720,2628782,10,Salisbury Senior Center,54/Amesbury-Newburyport-Salisbury
3720,2448914,11,Salisbury Beach,"54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3721,2448914,1,Salisbury Beach,"54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3721,2628782,2,Salisbury Senior Center,54/Amesbury-Newburyport-Salisbury
3721,2448775,3,Beach Rd & Lincoln Ave - Salisbury Center,"54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3721,2559164,4,MVRTA Parking Garage - Newburyport,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3721,2448862,5,State Street,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3721,2448916,6,Heritage House,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3721,2448754,7,Newburyport MBTA Station,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury"
3721,2448720,8,Anna Jacques Hospital,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3721,2448833,9,Market Basket Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3721,2448736,10,Port Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3721,2586285,11,Carriagetown Marketplace - Stop & Shop,54/Amesbury-Newburyport-Salisbury
3721,2448780,12,Nicholas J. Costello Transportation Center,"51/Haverhill-Amesbury, 54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3722,2448780,1,Nicholas J. Costello Transportation Center,"51/Haverhill-Amesbury, 54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3722,2586285,2,Carriagetown Marketplace - Stop & Shop,54/Amesbury-Newburyport-Salisbury
3722,2448736,3,Port Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3722,2448833,4,Market Basket Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3722,2448720,5,Anna Jacques Hospital,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3722,2448754,6,Newburyport MBTA Station,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury"
3722,2448916,7,Heritage House,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3722,2559164,8,MVRTA Parking Garage - Newburyport,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3722,2448862,9,State Street,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3722,2448914,10,Salisbury Beach,"54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3723,2448914,1,Salisbury Beach,"54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3723,2448775,2,Beach Rd & Lincoln Ave - Salisbury Center,"54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3723,2559164,3,MVRTA Parking Garage - Newburyport,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3723,2448862,4,State Street,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3723,2448916,5,Heritage House,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3723,2448754,6,Newburyport MBTA Station,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury"
3723,2448720,7,Anna Jacques Hospital,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3723,2448833,8,Market Basket Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3723,2448736,9,Port Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3723,2586285,10,Carriagetown Marketplace - Stop & Shop,54/Amesbury-Newburyport-Salisbury
3723,2448780,11,Nicholas J. Costello Transportation Center,"51/Haverhill-Amesbury, 54/Amesbury-Newburyport-Salisbury, 83/Salisbury Beach/Hampton Beach"
3726,2448862,1,State Street,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3726,2448916,2,Heritage House,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3726,2448736,3,Port Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3727,2448862,1,State Street,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3727,2448916,2,Heritage House,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3727,2448736,3,Port Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3729,2448736,1,Port Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3729,2448833,2,Market Basket Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3729,2448720,3,Anna Jacques Hospital,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3729,2559164,4,MVRTA Parking Garage - Newburyport,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3729,2448788,5,James Steam Mill,57/Newburyport Shuttle
3729,2448862,6,State Street,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3730,2448736,1,Port Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3730,2448833,2,Market Basket Plaza,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3730,2448720,3,Anna Jacques Hospital,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3730,2559164,4,MVRTA Parking Garage - Newburyport,"54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3730,2448788,5,James Steam Mill,57/Newburyport Shuttle
3730,2448862,6,State Street,"53/Newburyport Summer Shuttle, 54/Amesbury-Newburyport-Salisbury, 57/Newburyport Shuttle"
3741,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3741,2448809,2,River Street & Lowell Ave,01/Lawrence-Methuen-Haverhill
3741,2448778,3,Merrimack Street & Pleasant Valley Street,01/Lawrence-Methuen-Haverhill
3741,2448859,4,The Loop,"01/Lawrence-Methuen-Haverhill, 83/Salisbury Beach/Hampton Beach"
3741,2448751,5,Methuen Plaza - Walmart,01/Lawrence-Methuen-Haverhill
3741,2448804,6,Target Plaza,01/Lawrence-Methuen-Haverhill
3741,2448863,7,Jackson Street & Swan Street,01/Lawrence-Methuen-Haverhill
3741,2448919,8,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3742,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3742,2448747,2,Jackson Street & Swan Street,01/Lawrence-Methuen-Haverhill
3742,2448859,3,The Loop,"01/Lawrence-Methuen-Haverhill, 83/Salisbury Beach/Hampton Beach"
3742,2448751,4,Methuen Plaza - Walmart,01/Lawrence-Methuen-Haverhill
3742,2448804,5,Target Plaza,01/Lawrence-Methuen-Haverhill
3742,2448756,6,Merrimack Street & Pleasant Valley Street,01/Lawrence-Methuen-Haverhill
3742,2448782,7,River Street & Lowell Ave,01/Lawrence-Methuen-Haverhill
3742,2448845,8,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3743,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3743,2448809,2,River Street & Lowell Ave,01/Lawrence-Methuen-Haverhill
3743,2448778,3,Merrimack Street & Pleasant Valley Street,01/Lawrence-Methuen-Haverhill
3743,2448859,4,The Loop,"01/Lawrence-Methuen-Haverhill, 83/Salisbury Beach/Hampton Beach"
3743,2448751,5,Methuen Plaza - Walmart,01/Lawrence-Methuen-Haverhill
3743,2448804,6,Target Plaza,01/Lawrence-Methuen-Haverhill
3743,2448863,7,Jackson Street & Swan Street,01/Lawrence-Methuen-Haverhill
3743,2448919,8,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3744,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3744,2448747,2,Jackson Street & Swan Street,01/Lawrence-Methuen-Haverhill
3744,2448859,3,The Loop,"01/Lawrence-Methuen-Haverhill, 83/Salisbury Beach/Hampton Beach"
3744,2448751,4,Methuen Plaza - Walmart,01/Lawrence-Methuen-Haverhill
3744,2448804,5,Target Plaza,01/Lawrence-Methuen-Haverhill
3744,2448756,6,Merrimack Street & Pleasant Valley Street,01/Lawrence-Methuen-Haverhill
3744,2448782,7,River Street & Lowell Ave,01/Lawrence-Methuen-Haverhill
3744,2448845,8,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3747,2579602,1,Plaistow Walmart,13/Main Street/North Avenue
3747,2579603,2,Plaistow Market Basket,13/Main Street/North Avenue
3747,2448766,3,Stateline Plaza - TJ Maxx,13/Main Street/North Avenue
3747,2448867,4,Monument Square,13/Main Street/North Avenue
3747,2448845,5,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3748,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3748,2448842,2,Monument Square,13/Main Street/North Avenue
3748,2448825,3,North Avenue & Gas Company Road,13/Main Street/North Avenue
3748,2448766,4,Stateline Plaza - TJ Maxx,13/Main Street/North Avenue
3751,2448910,1,BJs,14/Bradford/Ward Hill
3751,2448845,2,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
