timetable_id,stop_id,stop_sequence,stop_name,connected_routes
3530,799180,1,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3530,799209,2,Walmart,1/Montello Street Via North Main Street
3531,799180,1,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3531,799209,2,Walmart,1/Montello Street Via North Main Street
3532,799180,1,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3532,799181,2,Commercial St and School St,"1/Montello Street Via North Main Street, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, /Dial-A-Bat Senior Service"
3532,799182,3,School St and Lincoln St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799183,4,Main St and Centre St,"1/Montello Street Via North Main Street, 9/Pearl via W Elm & Torrey"
3532,799184,5,Main St and Petronelli Way,1/Montello Street Via North Main Street
3532,799185,6,Main St and Court St,"1/Montello Street Via North Main Street, /Dial-A-Bat Senior Service"
3532,799186,7,North Main St and Linden St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799187,8,North Main St and Rosseter St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799188,9,North Main St and Elliot St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799189,10,North Main St and Lebanon St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799190,11,North Main St and East Ashland St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799191,12,North Main St and Snow Ave,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,804150,13,North Main St and Battles St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799193,14,North Main St at Edith Stein Church,1/Montello Street Via North Main Street
3532,799194,15,North Main St and Vine St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799195,16,North Main St and Ames St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799196,17,North Main St and Emerson Ave,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799197,18,North Main St and Field St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799198,19,North Main St and Howard St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799199,20,North Main St and Snell St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799200,21,North Main St and Albion St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,2734703,22,North Main St at Washburn Heights Housing,1/Montello Street Via North Main Street
3532,799201,23,North Main St and Waldo St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799202,24,North Main St and Frankton St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799203,25,North Main St and Augustine St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799204,26,North Main St and Wilder St,"12/Ashmont, 1/Montello Street Via North Main Street"
3532,799205,27,East Main St and Fletcher Rd,1/Montello Street Via North Main Street
3532,799206,28,East Main St and Connolly Rd,1/Montello Street Via North Main Street
3532,799207,29,East Main St and Lambert Dr,1/Montello Street Via North Main Street
3532,799208,30,East Main St and Memorial Dr,1/Montello Street Via North Main Street
3532,799209,31,Walmart,1/Montello Street Via North Main Street
3533,799265,1,Kmart Plaza,2/S Plaza/Campello Via Main Street
3533,799267,2,Main St at Auto Dealers,2/S Plaza/Campello Via Main Street
3533,799268,3,Main St at Wendys,2/S Plaza/Campello Via Main Street
3533,799270,4,Main St and Sargeants Way,2/S Plaza/Campello Via Main Street
3533,799271,5,Main St and Meadow Ln,2/S Plaza/Campello Via Main Street
3533,2738223,6,Main St and Holmes St,2/S Plaza/Campello Via Main Street
3533,2738222,7,Main St and Watson St,2/S Plaza/Campello Via Main Street
3533,2738221,8,Main St and Brookside Ave,2/S Plaza/Campello Via Main Street
3533,799258,9,Campello Hi Rise,2/S Plaza/Campello Via Main Street
3533,2738225,10,Main St - Teen Challenge,2/S Plaza/Campello Via Main Street
3533,2738224,11,Main St and Clifton Ave - CVS,2/S Plaza/Campello Via Main Street
3533,799272,12,Main St and Garfield St,2/S Plaza/Campello Via Main Street
3533,799273,13,Main St and Perkins Ave,2/S Plaza/Campello Via Main Street
3533,799274,14,Main St and East Chestnut St,2/S Plaza/Campello Via Main Street
3533,799275,15,Main St and Pinkham St,2/S Plaza/Campello Via Main Street
3533,2738226,16,Main St and Calmar St,2/S Plaza/Campello Via Main Street
3533,2738227,17,Main St and Nilsson St,2/S Plaza/Campello Via Main Street
3533,799276,18,Main St and Grand St,2/S Plaza/Campello Via Main Street
3533,799277,19,Main St and Temple St,2/S Plaza/Campello Via Main Street
3533,799278,20,Main St and Grove St,2/S Plaza/Campello Via Main Street
3533,799279,21,Main St and Hancock St,2/S Plaza/Campello Via Main Street
3533,799280,22,Main St and Main St Pl,2/S Plaza/Campello Via Main Street
3533,799281,23,Packard St,2/S Plaza/Campello Via Main Street
3533,799282,24,Main St and Union St,2/S Plaza/Campello Via Main Street
3533,799283,25,Main St and Exchange St,2/S Plaza/Campello Via Main Street
3533,799284,26,Main St and Lawrence St,2/S Plaza/Campello Via Main Street
3533,799285,27,Main St and Allen St,2/S Plaza/Campello Via Main Street
3533,799286,28,Main St and White Ave,2/S Plaza/Campello Via Main Street
3533,2738228,29,Main St and Maple Ave,2/S Plaza/Campello Via Main Street
3533,799518,30,Main St and Crescent St,"2/S Plaza/Campello Via Main Street, 8/Southfield via Warren & Plain Street"
3533,799287,31,Main St and West Elm St,2/S Plaza/Campello Via Main Street
3533,799390,32,Centre St and Montello St,"2/S Plaza/Campello Via Main Street, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 9/Pearl via W Elm & Torrey"
3533,799180,33,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3534,799180,1,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3534,799240,2,Montello St and School St,2/S Plaza/Campello Via Main Street
3534,799241,3,Crescent St and VFW Pkwy,2/S Plaza/Campello Via Main Street
3534,799242,4,Maple Ave and Main St,2/S Plaza/Campello Via Main Street
3534,799243,5,Main St and Barlett St,2/S Plaza/Campello Via Main Street
3534,799244,6,Main St and Park St,2/S Plaza/Campello Via Main Street
3534,799245,7,Main St and Dover St,2/S Plaza/Campello Via Main Street
3534,799246,8,Main St and Williams Pl,2/S Plaza/Campello Via Main Street
3534,799247,9,Main St and Forest Ave,2/S Plaza/Campello Via Main Street
3534,799248,10,Main St and David St,2/S Plaza/Campello Via Main Street
3534,799249,11,Main St and Sheppard St,2/S Plaza/Campello Via Main Street
3534,799250,12,Main St and Tribou St,2/S Plaza/Campello Via Main Street
3534,799251,13,Main St and Nilsson St,2/S Plaza/Campello Via Main Street
3534,799252,14,Main St and Calmar St,2/S Plaza/Campello Via Main Street
3534,799253,15,Main St and West Chestnut St,2/S Plaza/Campello Via Main Street
3534,799254,16,Main St and South St,2/S Plaza/Campello Via Main Street
3534,799255,17,Main St and Lyon St,2/S Plaza/Campello Via Main Street
3534,799256,18,Main St and Clifton Ave - CVS,2/S Plaza/Campello Via Main Street
3534,799257,19,Main St and Glen Ave,2/S Plaza/Campello Via Main Street
3534,799258,20,Campello Hi Rise,2/S Plaza/Campello Via Main Street
3534,799259,21,Main St and Brookside Ave,2/S Plaza/Campello Via Main Street
3534,799260,22,Main St and Watson St,2/S Plaza/Campello Via Main Street
3534,799261,23,Main St and Holmes St,2/S Plaza/Campello Via Main Street
3534,799262,24,Main St and Thayer Ave,2/S Plaza/Campello Via Main Street
3534,799263,25,Main St and Sylvia Ave,2/S Plaza/Campello Via Main Street
3534,2734706,26,Main St at Hayward Ave,2/S Plaza/Campello Via Main Street
3534,799265,27,Kmart Plaza,2/S Plaza/Campello Via Main Street
3535,799265,1,Kmart Plaza,2/S Plaza/Campello Via Main Street
3535,799267,2,Main St at Auto Dealers,2/S Plaza/Campello Via Main Street
3535,799268,3,Main St at Wendys,2/S Plaza/Campello Via Main Street
3535,799270,4,Main St and Sargeants Way,2/S Plaza/Campello Via Main Street
3535,799271,5,Main St and Meadow Ln,2/S Plaza/Campello Via Main Street
3535,2738223,6,Main St and Holmes St,2/S Plaza/Campello Via Main Street
3535,2738222,7,Main St and Watson St,2/S Plaza/Campello Via Main Street
3535,2738221,8,Main St and Brookside Ave,2/S Plaza/Campello Via Main Street
3535,799258,9,Campello Hi Rise,2/S Plaza/Campello Via Main Street
3535,2738225,10,Main St - Teen Challenge,2/S Plaza/Campello Via Main Street
3535,2738224,11,Main St and Clifton Ave - CVS,2/S Plaza/Campello Via Main Street
3535,799272,12,Main St and Garfield St,2/S Plaza/Campello Via Main Street
3535,799273,13,Main St and Perkins Ave,2/S Plaza/Campello Via Main Street
3535,799274,14,Main St and East Chestnut St,2/S Plaza/Campello Via Main Street
3535,799275,15,Main St and Pinkham St,2/S Plaza/Campello Via Main Street
3535,2738226,16,Main St and Calmar St,2/S Plaza/Campello Via Main Street
3535,2738227,17,Main St and Nilsson St,2/S Plaza/Campello Via Main Street
3535,799276,18,Main St and Grand St,2/S Plaza/Campello Via Main Street
3535,799277,19,Main St and Temple St,2/S Plaza/Campello Via Main Street
3535,799278,20,Main St and Grove St,2/S Plaza/Campello Via Main Street
3535,799279,21,Main St and Hancock St,2/S Plaza/Campello Via Main Street
3535,799280,22,Main St and Main St Pl,2/S Plaza/Campello Via Main Street
3535,799281,23,Packard St,2/S Plaza/Campello Via Main Street
3535,799282,24,Main St and Union St,2/S Plaza/Campello Via Main Street
3535,799283,25,Main St and Exchange St,2/S Plaza/Campello Via Main Street
3535,799284,26,Main St and Lawrence St,2/S Plaza/Campello Via Main Street
3535,799285,27,Main St and Allen St,2/S Plaza/Campello Via Main Street
3535,799286,28,Main St and White Ave,2/S Plaza/Campello Via Main Street
3535,2738228,29,Main St and Maple Ave,2/S Plaza/Campello Via Main Street
3535,799518,30,Main St and Crescent St,"2/S Plaza/Campello Via Main Street, 8/Southfield via Warren & Plain Street"
3535,799287,31,Main St and West Elm St,2/S Plaza/Campello Via Main Street
3535,799390,32,Centre St and Montello St,"2/S Plaza/Campello Via Main Street, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 9/Pearl via W Elm & Torrey"
3535,799180,33,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3536,799265,1,Kmart Plaza,2/S Plaza/Campello Via Main Street
3536,799267,2,Main St at Auto Dealers,2/S Plaza/Campello Via Main Street
3536,799268,3,Main St at Wendys,2/S Plaza/Campello Via Main Street
3536,799270,4,Main St and Sargeants Way,2/S Plaza/Campello Via Main Street
3536,799271,5,Main St and Meadow Ln,2/S Plaza/Campello Via Main Street
3536,2738223,6,Main St and Holmes St,2/S Plaza/Campello Via Main Street
3536,2738222,7,Main St and Watson St,2/S Plaza/Campello Via Main Street
3536,2738221,8,Main St and Brookside Ave,2/S Plaza/Campello Via Main Street
3536,799258,9,Campello Hi Rise,2/S Plaza/Campello Via Main Street
3536,2738225,10,Main St - Teen Challenge,2/S Plaza/Campello Via Main Street
3536,2738224,11,Main St and Clifton Ave - CVS,2/S Plaza/Campello Via Main Street
3536,799272,12,Main St and Garfield St,2/S Plaza/Campello Via Main Street
3536,799273,13,Main St and Perkins Ave,2/S Plaza/Campello Via Main Street
3536,799274,14,Main St and East Chestnut St,2/S Plaza/Campello Via Main Street
3536,799275,15,Main St and Pinkham St,2/S Plaza/Campello Via Main Street
3536,2738226,16,Main St and Calmar St,2/S Plaza/Campello Via Main Street
3536,2738227,17,Main St and Nilsson St,2/S Plaza/Campello Via Main Street
3536,799276,18,Main St and Grand St,2/S Plaza/Campello Via Main Street
3536,799277,19,Main St and Temple St,2/S Plaza/Campello Via Main Street
3536,799278,20,Main St and Grove St,2/S Plaza/Campello Via Main Street
3536,799279,21,Main St and Hancock St,2/S Plaza/Campello Via Main Street
3536,799280,22,Main St and Main St Pl,2/S Plaza/Campello Via Main Street
3536,799281,23,Packard St,2/S Plaza/Campello Via Main Street
3536,799282,24,Main St and Union St,2/S Plaza/Campello Via Main Street
3536,799283,25,Main St and Exchange St,2/S Plaza/Campello Via Main Street
3536,799284,26,Main St and Lawrence St,2/S Plaza/Campello Via Main Street
3536,799285,27,Main St and Allen St,2/S Plaza/Campello Via Main Street
3536,799286,28,Main St and White Ave,2/S Plaza/Campello Via Main Street
3536,2738228,29,Main St and Maple Ave,2/S Plaza/Campello Via Main Street
3536,799518,30,Main St and Crescent St,"2/S Plaza/Campello Via Main Street, 8/Southfield via Warren & Plain Street"
3536,799287,31,Main St and West Elm St,2/S Plaza/Campello Via Main Street
3536,799390,32,Centre St and Montello St,"2/S Plaza/Campello Via Main Street, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 9/Pearl via W Elm & Torrey"
3536,799180,33,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3537,799180,1,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3537,799240,2,Montello St and School St,2/S Plaza/Campello Via Main Street
3537,799241,3,Crescent St and VFW Pkwy,2/S Plaza/Campello Via Main Street
3537,799242,4,Maple Ave and Main St,2/S Plaza/Campello Via Main Street
3537,799243,5,Main St and Barlett St,2/S Plaza/Campello Via Main Street
3537,799244,6,Main St and Park St,2/S Plaza/Campello Via Main Street
3537,799245,7,Main St and Dover St,2/S Plaza/Campello Via Main Street
3537,799246,8,Main St and Williams Pl,2/S Plaza/Campello Via Main Street
3537,799247,9,Main St and Forest Ave,2/S Plaza/Campello Via Main Street
3537,799248,10,Main St and David St,2/S Plaza/Campello Via Main Street
3537,799249,11,Main St and Sheppard St,2/S Plaza/Campello Via Main Street
3537,799250,12,Main St and Tribou St,2/S Plaza/Campello Via Main Street
3537,799251,13,Main St and Nilsson St,2/S Plaza/Campello Via Main Street
3537,799252,14,Main St and Calmar St,2/S Plaza/Campello Via Main Street
3537,799253,15,Main St and West Chestnut St,2/S Plaza/Campello Via Main Street
3537,799254,16,Main St and South St,2/S Plaza/Campello Via Main Street
3537,799255,17,Main St and Lyon St,2/S Plaza/Campello Via Main Street
3537,799256,18,Main St and Clifton Ave - CVS,2/S Plaza/Campello Via Main Street
3537,799257,19,Main St and Glen Ave,2/S Plaza/Campello Via Main Street
3537,799258,20,Campello Hi Rise,2/S Plaza/Campello Via Main Street
3537,799259,21,Main St and Brookside Ave,2/S Plaza/Campello Via Main Street
3537,799260,22,Main St and Watson St,2/S Plaza/Campello Via Main Street
3537,799261,23,Main St and Holmes St,2/S Plaza/Campello Via Main Street
3537,799262,24,Main St and Thayer Ave,2/S Plaza/Campello Via Main Street
3537,799263,25,Main St and Sylvia Ave,2/S Plaza/Campello Via Main Street
3537,2734706,26,Main St at Hayward Ave,2/S Plaza/Campello Via Main Street
3537,799265,27,Kmart Plaza,2/S Plaza/Campello Via Main Street
3538,799180,1,BAT Center,"10/11/Lisa & Howard via N Quincy & Court, 10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Ashmont, 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 4/Route 28, /Dial-A-Bat ADA Service, RF/Rockland Flex, /Test Area to Point Route"
3538,799240,2,Montello St and School St,2/S Plaza/Campello Via Main Street
3538,799241,3,Crescent St and VFW Pkwy,2/S Plaza/Campello Via Main Street
3538,799242,4,Maple Ave and Main St,2/S Plaza/Campello Via Main Street
3538,799243,5,Main St and Barlett St,2/S Plaza/Campello Via Main Street
3538,799244,6,Main St and Park St,2/S Plaza/Campello Via Main Street
3538,799245,7,Main St and Dover St,2/S Plaza/Campello Via Main Street
3538,799246,8,Main St and Williams Pl,2/S Plaza/Campello Via Main Street
3538,799247,9,Main St and Forest Ave,2/S Plaza/Campello Via Main Street
3538,799248,10,Main St and David St,2/S Plaza/Campello Via Main Street
3538,799249,11,Main St and Sheppard St,2/S Plaza/Campello Via Main Street
3538,799250,12,Main St and Tribou St,2/S Plaza/Campello Via Main Street
3538,799251,13,Main St and Nilsson St,2/S Plaza/Campello Via Main Street
3538,799252,14,Main St and Calmar St,2/S Plaza/Campello Via Main Street
3538,799253,15,Main St and West Chestnut St,2/S Plaza/Campello Via Main Street
3538,799254,16,Main St and South St,2/S Plaza/Campello Via Main Street
3538,799255,17,Main St and Lyon St,2/S Plaza/Campello Via Main Street
3538,799256,18,Main St and Clifton Ave - CVS,2/S Plaza/Campello Via Main Street
3538,799257,19,Main St and Glen Ave,2/S Plaza/Campello Via Main Street
3538,799258,20,Campello Hi Rise,2/S Plaza/Campello Via Main Street
3538,799259,21,Main St and Brookside Ave,2/S Plaza/Campello Via Main Street
3538,799260,22,Main St and Watson St,2/S Plaza/Campello Via Main Street
3538,799261,23,Main St and Holmes St,2/S Plaza/Campello Via Main Street
3538,799262,24,Main St and Thayer Ave,2/S Plaza/Campello Via Main Street
3538,799263,25,Main St and Sylvia Ave,2/S Plaza/Campello Via Main Street
3538,2734706,26,Main St at Hayward Ave,2/S Plaza/Campello Via Main Street
3538,799265,27,Kmart Plaza,2/S Plaza/Campello Via Main Street
3539,799306,1,Veterans Hospital,3/VA Hospital via Belmont
3539,799314,2,Belmont St at VA Entrance,3/VA Hospital via Belmont
3539,799315,3,Belmont St and Edinboro Ave,3/VA Hospital via Belmont
3539,799316,4,Belmont St and Lorraine Ave,3/VA Hospital via Belmont
3539,799317,5,Belmont St at Dunkin Donuts,3/VA Hospital via Belmont
3539,799318,6,DAngelos CVS Plaza,3/VA Hospital via Belmont
3539,799319,7,Brockton High School,3/VA Hospital via Belmont
3539,799300,8,Shaws West Plaza,3/VA Hospital via Belmont
3539,799320,9,Torrey St at Shaws Plaza,"3/VA Hospital via Belmont, 9/Pearl via W Elm & Torrey"
3539,799321,10,Torrey St and West St,"3/VA Hospital via Belmont, 9/Pearl via W Elm & Torrey"
3539,799322,11,Belmont St at Bat Shelter,3/VA Hospital via Belmont
3539,799323,12,Belmont St at Fairgrounds,3/VA Hospital via Belmont
3539,799324,13,Belmont St and Thurber Ave,3/VA Hospital via Belmont
3539,799325,14,Belmont St and Ash St,3/VA Hospital via Belmont
3539,799326,15,Belmont St and Manomet St,3/VA Hospital via Belmont
3539,799327,16,Belmont St and Grafton St,3/VA Hospital via Belmont
3539,799328,17,Belmont St and Minot Ave,3/VA Hospital via Belmont
3539,799329,18,Belmont St and Newbury St,3/VA Hospital via Belmont
3539,2738280,19,Belmont St and New Arnone School,3/VA Hospital via Belmont
3539,799331,20,Belmont St and Cottage St,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
3539,799332,21,Crescent St and Maple Ave,3/VA Hospital via Belmont
3539,799333,22,Commercial St and School St,"3/VA Hospital via Belmont, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street"
